"business_id","review_id","date","stars","text","votes_useful","state","city","wordsLength","negative","positive","positivity","negativity"
"HS9zL2VJquqYi0UiIVvPqw","Ejs3TXMiLNIPsFn7V_6FlQ","2008-02-19",5,"If you're a fan of Macy's INC brand, this is the Macy's you need to hit up.  Confirmed by a manager there, this location at Fiesta Mall has the largest inventory and highest sales volume.  I adore this brand because my entire wardrobe consists mainly of brightly colored retro-looking dresses made by INC that I can throw in the washing machine.  Also, Macy's merchandise is constantly on sale and if you find something you like but don't want to pay full price for, just come back a few weeks later and you can get it 25-65% off.",0,"AZ","Mesa",37,2,6,0.162162162162162,0.0540540540540541
"HS9zL2VJquqYi0UiIVvPqw","wQLW7a79hVIlL6yJ0rlRIQ","2011-03-08",3,"I love Macy's stores but this poor thing needs a face lift...and a deep clean. Besides the fact that this location is stuck in a mall that's slowly dying, the store needs to be emptied and re-organized. If I can't make it to another location I'll stop here but I know I won't get the same variety I normally could.",2,"AZ","Mesa",20,1,4,0.2,0.05
"HS9zL2VJquqYi0UiIVvPqw","v7yANeNdAuHRqSZBCG8j5Q","2012-12-03",3,"A little unsatisfied with the selection but they did manage to have the steamer that I was looking for. Macy's is open until 11pm for the holidays, so if you desperately feel the urge to shop late, this is the place to be apparently.",0,"AZ","Mesa",16,2,1,0.0625,0.125
"HS9zL2VJquqYi0UiIVvPqw","nqTYiIonQxQOhLax59SNIg","2013-02-12",1,"Saw the perfect Valentine's Day gift for my spouse, and trekked off to macy's to see if I could find it.  Told the clerk at the jewelry counter what I was looking for, and after she reviewed the inventory, informed me that they were currently out of that item.  Since she wasn't sure when they would be getting any more in . . . she suggested purchasing it on line.

Not a rookie when it comes to ordering on-line, I decided that would be the best way to obtain the gift.  Placed the order, paid for the express shipping . . . and here were are two days before Valentine's Day, and still no gift in hand.  It has been a week since I ordered it, and the UPS tracking says that delivery should be tomorrow.

After an hour on the phone with customer service to see what the problem with the express shipping was and could I get a refund since I seem to have been sent normal delivery . . . I was told that Macy's does not refund shipping fees, because once it leaves their warehouse, they are no longer responsible.  Was instructured to contact UPS and complain.

Whatever happened to customer service.",1,"AZ","Mesa",65,2,11,0.169230769230769,0.0307692307692308
"HS9zL2VJquqYi0UiIVvPqw","qz8wKYVDEiE4FtyVZM4JdQ","2013-12-16",4,"My mom dragged me to Macy's the day after Thanksgiving.... NO!!!  The crowds.  My mom, YES....the sales.  We got there at 5pm.  Not a lot of people.  She was happy that they still had deals.  She bought a lot of Christmas gifts and saved too.  I found a sweater for myself for $14.99 and then I have a $10 coupon.  I paid around a little over $5.  Sweet!  Employees were hard to find in the store...",2,"AZ","Mesa",27,0,5,0.185185185185185,0
"HS9zL2VJquqYi0UiIVvPqw","3TRG9u0EMvhMrLF9Bb_wXA","2014-01-13",5,"Today at this Macy's storewide clearance sale I found myself in a long line leading to a cashier/salesperson I recognized from previous visits.  When I had arrived at the store first thing in the morning, I had been focused on finding bargains, but seeing someone who had always been particularly courteous and helpful in the past brought me up short with the human toll of this store's upcoming closing.  

After making my purchases, I looked at the receipt and hoped to find the cashier's name and a telephone number for a survey.  No luck.  I tried to find a manager in the HR department.  No luck. All I could think to do was to go back to housewares and ask the salesperson his name, which turned out to be Bill.  I hope that management knows what a valuable employee Bill is, and I'll hope to find him in the future in the Housewares Department of another nearby Macy's.",1,"AZ","Mesa",57,0,10,0.175438596491228,0
"HS9zL2VJquqYi0UiIVvPqw","gB0EgHG6e4jb7t9faatCqA","2014-01-18",3,"Weird to me that Macy's is closing. I personally think that it's located in a mall where there isn't a lot of people that can spend  that kind of money. My boyfriend and I went here to check out all the deals but we weren't really impressed. Hopefully they'll have bigger and better sales later on but I did hear that this weekend was the last for all the sales.",2,"AZ","Mesa",21,1,2,0.0952380952380952,0.0476190476190476
"HS9zL2VJquqYi0UiIVvPqw","2N95SIB3tNZfYnzasm31wA","2014-02-23",4,"I went into this Macy's due to a huge clearance sale they were having.  Unfortunately, this location is closing, but I got some good stuff for a good price.",1,"AZ","Mesa",9,0,2,0.222222222222222,0
"HS9zL2VJquqYi0UiIVvPqw","GUvLwskBRQGXl65MH5jFzw","2014-03-01",2,"This Macy's is going out of business, so prices were slashed 50-70% off ""retail."" However, when I checked the sale price against the Amazon price, the difference between the two was so slight I felt it wasn't worth it. I also noticed that the Macy's ""retail"" price was raised considerably compared to the Amazon retail price- very suspicious!

We went to the rug section to browse the different sizes and styles, and the associate there had the gall to insinuate that I can't afford their items by saying that I shouldn't waste my time on the rugs further down the pile because they were more expensive. Based on my experience here, no wonder they are going out of business!",5,"AZ","Mesa",46,3,3,0.0652173913043478,0.0652173913043478
"HZf4PgSXgGZ0EPGa-cuUPQ","MlaAxksHwSMjOCNd-PJMyA","2008-05-09",4,"Okay, after barfing all over my shirt following the Yelp event (I drank WAY to much!) I decided that mama needed a new shirt. I'm always impressed how service is just all over the place here. Sometimes it friendly and attentive while other times its some punk with his pants below his ass. Why do punk kids where their pants like that? Is it for easy access to their 'back door'? Yuck!

Today, good service and great selection! Moma didn't find a shirt tho I can never leave here without getting a few new pairs of CK undies off the clearance table. Yes, I shop clearance and am proud of it!!",3,"AZ","Scottsdale",42,3,6,0.142857142857143,0.0714285714285714
"HZf4PgSXgGZ0EPGa-cuUPQ","P6VSAEH9PSSKVuG1Sr-K4g","2008-08-24",4,"This is one of my favorite Macy's on the planet. This is always a mandatory drunk-shopping spot with Brian and Forest. It seems that every time I go there everything in the store is marked down to a dollar. This trip was no exception...Forest found an amazing T-shirt and really awesome shorts which were both on sale. When he took them to the register it turned out that they were marked down another 50%. The cashier pointed out that he saved more than he spent. I started postulating that if we kept shopping we could actually eventually make money...I think she believed me. 

Going with my theory we shopped on. I found the most amazing and sexy pair of shoes by famous American designer and Project Runway judge Michael Kors. They have high heels, laces and lucite...sssssexy! Of course, they were on sale. I was trying to rationalize spending that much money (even on sale they were pricey) on shoes...took about 2 minutes. When I went to pay for them, oh yes, another 50% off. We made more money! If we keep shopping at Macy's we are going to become kazillionaires!",5,"AZ","Scottsdale",66,1,15,0.227272727272727,0.0151515151515152
"HZf4PgSXgGZ0EPGa-cuUPQ","EMTbFxzdk8IxOY26fsYLhA","2010-05-12",1,"Just when you thought you were clinging precipitously to the bottom rung on the social ladder, you drop in to the men's shoe department at macy's because your shoe blew up in public and find that there is, indeed, someone (well) below you on life's cruel hierarchy.

enter ""d"" (I think, but you'll recognize him by the fact that he looks like): a native american clark griswold, except six notches more clueless-looking.  Poor guy.  About me: I really don't have much patience for dumb people, no offense.  So when someone has been dealt such a pitiful hand in the intellect category that I actually feel sorry for them despite their idiocy, that person truly has it rough.  Now my wife, on the other hand, she wanted to slit this guy's throat.  I only pity you all for not knowing her well enough to know just how comical and dire that is.

So my shoe blew up in a particularly embarrassing fashion as I was leaving work today.  We went to Macy's because I had a gift card.  Usually the department store men's shoe section is exactly the place you go when you're looking for a rancid smattering of riff-raff and retreads (no offense), and ""d"" fit the bill here with his black levi's and black t-shirt for a work uniform.  so there's a sale and i ask if they have this one shoe size in a 13 (yes, it's *huge*).  clark comes back and says no, they don't, but they do have it in an 8.5 or 9.5.  Great, I'll take a pair for my invisible midget friend here.  Meanwhile, some young michael jackson knockoff comes in and asks ""d"" if he can show him how to tie a tie.  not shitting you.

so i ask ""d"" if they have this other shoe and apparently they have it in a 12.  I ask: ""do those shoes happen to run large at all?""  Him: ""Um. They come in up to a size 13, we just don't have it.""  Right.  I make a sufficiently pained expression and say that i will try on the size 12 just in case.

Before he gets to getting me the size 12 shoe, he starts tying the tie on this waifish, pubescent kid who can only be conflicted in all the most crucial ways, including how high on one's ass pants should be worn.  My wife seethes at this, because he just stopped helping us to work on this other guy.  She wants to leave and go to another Macy's.  I opt to just pick up my next potential purchase and bang the soles together, to her immense consternation.

So she goes on and walks around because she can't handle this guy's impudence.  I decide to walk over to where the blind is leading the blind and leer, just to get my point across.  It ultimately works.  I get my shoes.  That's most of the story.

Except that while I was paying, ""d"" asked if I was thinking of upgrading my wardrobe anytime soon.  Humility, to be sure.

(Wife: ""I was kind of angry.  He just kind of left us there and started helping someone else, like we were nothing.""  As you can see, she is worked up.)",8,"AZ","Scottsdale",173,21,16,0.092485549132948,0.121387283236994
"HZf4PgSXgGZ0EPGa-cuUPQ","vZoqHh3Zs-KOMyp-wYvDQQ","2010-12-26",1,"Absolutely the WORST customer service experience, on multiple occasions. I thought after the 1st time, maybe it was that person or that department. Nope. just went in for my 5th time since moving from Chandler to Down Town Phx. I WILL not be back. ever. period. This location is Terrible. Ive never written a bad yelp review, until now; nearly 12 hours after going and im still PO'd. I'll save the extremly long review because this macys doesnt deserve the time of day, nor anyones hard earned Money. Go to Biltmore or Chandler Mall instead; or Nordstroms. At least they understand our money keeps them employed.",1,"AZ","Scottsdale",47,3,5,0.106382978723404,0.0638297872340425
"HZf4PgSXgGZ0EPGa-cuUPQ","Y21EThErZtgvdN7FGPnVIg","2011-02-17",1,"Although this experience in the furniture department stared back in the beginning of December the saga has not ended as of yet.  It began when I decided on two bedroom furniture pieces that I decided to order because of a sale. 

 Note, I've never had an issue with any past orders.  We split the order, as I paid for one piece with my credit card, and the other with cash.  One piece was stated that it was in stock ,and the other would need to be ordered.  I received a call that the orders were ready for delivery about six weeks later.  Because of a move, I ended up I rescheduled the delivery to my new place.  This is where it goes down hill fast on a sled--yikes.  I had a move in scheduled on Saturday to my new place by 9am.  Two days before the delivery I receive information the window is from 815-1015am.

  I called customer service to see if I could be moved down the delivery window, as I would not be able to have access to the new place until 9am.  I was told no I would have to reschedule.  This cost me an additional days rent as I did not want to reschedule.  So Saturday morning arrives.  The delivery men were friendly, and told me I needed to take a look at the items.

  Multiple issues--one piece was a different color than the other.  The item that was the correct color had been damaged in shipping and also had a factory defect in it.  So the delivery men told me that Macys would call me.  Me thinks not- as this delivery experience was leaving a terrible taste in my mouth.  I showed up at the store next day asking for a department manager.  I then had a useless associate say she could try to help, and then when I described what had taken place she stated she could not.  I went to another store to look at other pieces, as I figured it could only go further south.  I found something at Z Gallerie and then went back to Macys to talk with the department manager.

  I was told if I wanted a new shipment it would be another 5 weeks, but was not offered any concessions due to their error.  I was also told I would have to wait 2 weeks for my cash refund.  I received a call from the manager that they cancelled the ordered on the 7th and my refund was processing.  I called today the 17th to customer service and was told my check was sent 02/10 from Florida.  Disgusting.  I don't think I will be doing business with Macys furniture again and if I do, it will only be on credit or debit card as my credit card was not charge for merchandise not received.  Macy's you've dissappointed me and you lost $1400 in furniture business.",0,"AZ","Scottsdale",173,8,23,0.132947976878613,0.046242774566474
"HZf4PgSXgGZ0EPGa-cuUPQ","glNAMtZz50pXT4mU6DC5rA","2011-02-26",1,"HORRIBLE! AVOID AT ALL COSTS!!!!

I bought a $600 ring for my girlfriend and was told that resizing the ring was including in the price. When she tried to get it resized a week later, she was told it would be an extra $40. I asked to speak to a manager as I was previously told this service was built in to the cost I had paid, and I was told a manager wouldn't be on duty for another 4 days.

1) What kind of department store has a manger only check in once every four days, especially considering this was a Saturday when I visited!?!

2) What kind of cheapskates nickle and dime you over a resizing fee when you spend $600 on a piece of jewelry?

3) What kind of idiots make you wait 30 minutes to see a mid-level manager to tel you to wait to see an upper level manager when they feel like coming in four days later?

Previously, I bought all my jewelry from Barneys or Nordstrom. I have learned my lesson from buying from places like Macys, and will never make that mistake twice. TJ Maxx has better service than Macys.",1,"AZ","Scottsdale",74,5,6,0.0810810810810811,0.0675675675675676
"HZf4PgSXgGZ0EPGa-cuUPQ","5U7BGGtDBwjxOgC26dL63Q","2011-05-08",4,"This is a fantastic location!

I am writing this review based on the Men's Wear department. Absolutely amazing. 

Recently, I started a new job, and it was time to get a new wardrobe. I came into some cash, so I figured why not splurge a little.

I bought a suit, some slacks, and a bunch of dress shirts in this round of shopping. The remarkable note here is that the staff is VERY friendly and HELPFUL.

They aren't just cashiers. They know how to properly measure you for your clothing, make recommendations on what looks good, and give you suggestions on what is properly fitted and what isn't.

I nearly bought a jacket that was two sizes too big because it felt ""comfortable"" and it was my old size (thank God I've been working out"". The new jacket size actually is WAY more flattering and I look like a G in it.

Helpful tip: If the sizings work for you, buy as many of the DKNY and Calvin Klein dress shirts as you can because these designers tend to keep changing their cuts. 

Dear Men's Wear Department at Macy's Fashion Square: You've always got a customer in me.",0,"AZ","Scottsdale",78,2,13,0.166666666666667,0.0256410256410256
"HZf4PgSXgGZ0EPGa-cuUPQ","E-MCThlWqZxfJRF9_3Ll4w","2011-08-18",2,"Having spotted a $28 Dior Addict (Stiletto... a word that sounds sexy, yet dangerous... recall Fonda's Single White Female) I really wanted days ago at Sephora, I decided to check out two department store makeup counters to see if they were offering a ""gift w/ purchase.""  (Turned out that the ""gift w/ purchase"" promotion will not be offered till September.)  Macy's turned out to be my first and my last stop that day due to time constraints, the way I was treated, and the fact that the Macy's rep behind the Dior counter quoted me a lower price for the lipsticks I wanted to purchase- I was going to buy at least two ( Stiletto and Envy), and I also started looking into the $30 Rouge Dior colors and the $34 Serum Rouge selections.  Since I am not fond of returning tainted lipsticks, I proceeded to sample some of the testers using the disposable brushes they have for customers to use.  It wasn't long before a woman permanently parked herself behind and to the right of me where I could see her. Even though I greeted her a nice hello and continued to sample colors, after awhile, I felt so uncomfortable, that I decided I'd just stick to the two choices I initially made, since I can always come back if I ended up liking the products.  

The original rep rang my purchases up, and the total was higher than I estimated it to be.  I asked her why, and she said that she'd looked at another product's tag when I had asked her earlier for the price.  Since it was only a few dollars, I decided I'd let it go, and left Macy's.  

I returned to Sephora a few days later to restock on Clinique colors that I love.  I always buy three or more of these at a time to eventually replace the almost-new ones I have already, since the bases fall prey to Arizona's heat and break off.  (I don't have the patience, nor the time, to save these broken pieces in pots and apply them on w/ lipstick brushes.  I wish I did, for I would then have the extra cash to spend on my other hobbies of dining out and watching movies at Camelview!)  Anyhoo, I ended up buying five colors, which amounted to around $77, including tax (three for me, and two to gift Mom w/, because I like her).

See Macy's?  If you didn't make me feel like I was a marked crook by sending your guard, who was ready to jump me at the slightest move, I'd have spent so much more money splurging on my favorite makeup items at your counters, rather than at other stores.  I'm not even pondering on how the rep mislead me by quoting the wrong price-- OK I will... How could she do that when I specifically gave her the product's line and color to look up?  Nevermind.  I'm making it a point to boycott this particular location.  Should I ever want to buy anything from a Macy's, I'll either go to the one in Chandler, or to another state even!  Perhaps I'll just spend my money at Dillard's and Sephora.",7,"AZ","Scottsdale",188,12,22,0.117021276595745,0.0638297872340425
"HZf4PgSXgGZ0EPGa-cuUPQ","FIE4xZOuJgWqrGcL-ZT-Ow","2011-08-23",4,"Okay, our furniture hunt has taken us to the Macy's at Scottsdale Fashion Mall. We have been trudging thru isles of leather, wood and microfiber looking for the perfect sectional. This elusive piece has been just out of reach until we found it at Macy's Scottsdale. It was in sight, just a few paces behind a couple of Italian Recliners. Our guide Randy helped us pass on a couple of sofas that didn't make the cut. Finally, we had our sofa! Wait, Randy who was the perfect guide tells us we had to wait 3 months till this prize kill would be ours. Backordered! 

All fun aside, Randy was a great sales person and we probably will wait the 3 months on this find. If you are looking for great furniture at very competitive prices give Macy's a try. With all the stores we visited I would say Macy's had the better selection and prices that worked for us.",2,"AZ","Scottsdale",59,4,7,0.11864406779661,0.0677966101694915
"HZf4PgSXgGZ0EPGa-cuUPQ","y6e0DYjpeFwS_Fd0KLH0Ew","2011-10-05",4,"I love finding deals.  I am a shopper after all.  I like that this store is always full of great offers for a lot of items.  I love to wear dresses and it is so easy to find a few at great prices.  I ended up buying 4 dresses last week.  They were so cute.  Customer service has always been pleasant.  Maybe because they see me there a lot, and by a lot I mean at least once a week.   Now that the twins are a little older, it seems I get more free time for one of my favorite hobbies.  Yikes, I don't think my hubby is going to like it.",2,"AZ","Scottsdale",35,1,8,0.228571428571429,0.0285714285714286
"HZf4PgSXgGZ0EPGa-cuUPQ","BfWXThhRQj1pSgxJVJJlKw","2012-03-19",3,"This Macy is HUGE with multi-levels and lots of stuff, but I just did not find anything that I would purchase.  Been here several times and nothing.  I maybe just love the Biltmore's Macy's more.  ???",4,"AZ","Scottsdale",8,0,1,0.125,0
"HZf4PgSXgGZ0EPGa-cuUPQ","cdW_i6-sIZ7Yu4LwTGjG1g","2012-06-15",5,"So many negative reviews!  I just recently moved and got a raise so I went for a little spree.  Got myself a new suit and what can I say, Cynthia in the Men's Wear Department really knows how to put a tie with a shirt with a suit.  Extremely helpful and offered plenty of recommendations.  Got some new cologne, bath towels, and I was set.  Important to note that there are always great deals abound, so unless you're looking for a Hugo Boss suit at Neiman Marcus or Nordstrom this is the place to be for designer brands at a bargain!",0,"AZ","Scottsdale",37,3,5,0.135135135135135,0.0810810810810811
"HZf4PgSXgGZ0EPGa-cuUPQ","613Me9BPxo0XwKFMNsiaTQ","2012-10-18",3,"This would be a 5 star for the Home dept but the other depts bring the rating down. I usually have pretty good experiences in the Home Dept at Scottsdale Fashion Square, people are very helpful and will work with you if you have coupons. However, I must say the women's/misses dept customer service is not the same. I was making a purchase of several blouses, all on clearance and a very good prices only to have one of the blouses ring up as zero - it was no longer a stocked item so the price was not registering. When I asked the sales clerk what was up she responded that she would fix it so the sale and clearance price would be applied. She ended up taking another item that was $6 dollars more and ringing it up 2x saying that after the extra % off if would be cheaper??? I don't think so, she started tell me that she was doing me a favor and I really was gettting a deal. 

My biggest pet peeve is how can anyone in retail not know simple percentages i.e. 10%, 20% 25% etc? I ended up walking out and sadly have not returned since then.

Biltmore Fashion Square has fabulous clearance as well but I can honestly say their staff is not helpful at all. And since the Biltmore is a Dog mall, they allow snippy women with their snippy spoiled dogs run around and bark and snap at children.",0,"AZ","Scottsdale",82,4,12,0.146341463414634,0.0487804878048781
"HZf4PgSXgGZ0EPGa-cuUPQ","xjJubVtcboNeH6oReT7CYQ","2012-12-08",4,"Macy's is a store that I really love. There is something about this one that is not quite there though. We came in to get my boyfriend some dress shirts.
Looking for white Dress shirts and ones not made in China.
We had first gone to Nordstrom. I was shocked to see that almost every Man's Dress shirt in Nordstrom's was made in China.
So to Macy's next. 
This Macy's is located in the Scottsdale fashion square Mall.
We found a very lovely woman who was willing to help us in the Men's Dept.
She found us 2 very nice shirts. Both exactly what we were looking for and the other thing is they were both on Sale!
What more could you ask for . We were both very happy. It was a good day.",5,"AZ","Scottsdale",35,0,8,0.228571428571429,0
"HZf4PgSXgGZ0EPGa-cuUPQ","3ojkAoqXsItl0WgTv0WSHA","2012-12-23",5,"Love that it's open till midnight for last-minute shoppers like me.",0,"AZ","Scottsdale",4,0,1,0.25,0
"HZf4PgSXgGZ0EPGa-cuUPQ","3bb0h56i6qqbEONRqGuKqQ","2012-12-27",4,"good prices and location",0,"AZ","Scottsdale",2,0,1,0.5,0
"HZf4PgSXgGZ0EPGa-cuUPQ","dfySLYxQIO1pjPf3EeP6Xg","2013-01-15",1,"I'm so unbelievably annoyed with Macy's. Particularly this Macy's and the absolute lack of knowledge by their sales people. You would think people dealing in fine jewelry would know what the F they're talking about. 

My mom bought me these diamond hoop earrings for Xmas and I took them to exchange for a pair of diamond earrings. The sales lady was nice (kinda pressured me..but in a nice way..she dealt with all my going back and forth). Ultimately, I opted for some diamond earrings that were on clearance (they were still $400 so it's not like I'm not droppin bills). The lady convinces me to buy the extended warranty specifically saying that it covers my earrings being converted into screwbacks - a necessity for earrings. So I finally said okay. I told her I'd bring them back to get them done since I wanted to wear them on New Years and my bday. 

So I take them in last week and the ladies working the counter were nice enough to help me out. I'm pretty sure she even confirmed that my earrings would be taken care of FREE of charge since I already purchased the extended warranty. 

Fast forward to today. Joyce calls me (I'm not sure if she's the one who took my earrings when I came in to get them serviced) to tell me she has an estimate. What?  Estimate for what? My earrings?!?!?! Well apparently Macys will only cover the screwbacks if the earrings are over $1,500. Why the F didn't anyone tell me that before? So no. I don't want to pay $130 for my earrings to be serviced. I'm sure I can find somewhere far less expensive to get them done. Oh wait, so now I'm not going to have my earrings back for another week. FUCKING A. I'm beyond irritated. 

Macys has been steadily declining over the years and this has just been the icing on the cake. This is why I will always shop at Nordstrom. Their customer service is far beyond any other major retailer. Macys can keep their stupid sales and their stupid customer service. I'm over it.",2,"AZ","Scottsdale",126,6,18,0.142857142857143,0.0476190476190476
"HZf4PgSXgGZ0EPGa-cuUPQ","wD-3apTw8KZgpp3L89hulA","2013-02-19",4,"I am torn on what rating I should give this petite Macy's.

You see, back in the day we had so many choices among the big department stores: Goldwater's, I. Magnin, Marshall Field's, Filenes, Bullock's, Bon Marché, Abraham & Straus, and John Wanamaker's. These are some great names, who are now all gone, replaced by a super store called Macy's.

At Fashion Square, we have Dillard's, Nordstrom's, and Needless Markup (er, Neiman Marcus).  They are the best of the remaining big box retail anchors.

Macy's to it's credit, has the size to squeeze suppliers, offering some good value to consumers. But Macy's is a shell of it's former self.  Thanks to the bankruptcy in the early 90's, it began a consolidation phase into one brand.  It also brought about a bland  homogeneous sameness.  

I miss the old brands and the former Macy's. But the new one has some good prices and occasionally a great sale.  So, if do don't mind the same old same old, then this is your place.  Somehow I remember Sears, Roebuck trying this a while back..  But as friend Teresa S bemoans: ""There is something about this one that is not quite there..."" I would agree.",14,"AZ","Scottsdale",72,6,7,0.0972222222222222,0.0833333333333333
"HZf4PgSXgGZ0EPGa-cuUPQ","E_n9vDBL5DrqUHam7f5ZmA","2013-03-12",2,"My issue is not with the store itself, it's mostly the associates who work in the cosmetics and fragrance section. I appreciate good customer service, don't get me wrong--It's just that I can't tolerate being there for more than 5 minutes since I will inevitably be approached at least 2-3 times by different associates. Also, it seems as if they get annoyed when you take a little longer to make a purchasing decision. 

I don't typically shop at Macy's-it's not really my thing but I do love high end makeup and fragrances. Unfortunately, I won't be returning here due to the overbearing sales associates.",1,"AZ","Scottsdale",36,3,4,0.111111111111111,0.0833333333333333
"HZf4PgSXgGZ0EPGa-cuUPQ","FY4dMsWZUbf1AH-oXQkjlA","2013-03-24",5,"Compared to other Macy's, this one is super fancy and has a great selection of clothing.",0,"AZ","Scottsdale",5,0,1,0.2,0
"HZf4PgSXgGZ0EPGa-cuUPQ","sAfLNKOZqrP_iIe_oR8BDQ","2013-05-18",5,"I love the Clinque counter at this Macy's!  The selection is wonderful and the customer service is A+   I go to this location frequently for make overs, they have some talented people (I go to Hannah and she always make me beautiful and makes give me helpful make up tips!).  Best Clinque I've ever been too!",0,"AZ","Scottsdale",16,0,5,0.3125,0
"HZf4PgSXgGZ0EPGa-cuUPQ","KBsp6ooaXHdQ2tSoN6ybOw","2013-07-22",4,"This is our go to shopping location for clothes, shoes and housewares although we rarely, if ever buy anything that is NOT on sale. If you play your (discount) cards right, you can walk out of here with literally hundreds of dollars of savings.  Between Macy's rewards (earned in $25 increments) and regular periodic discounts up to 20% just for using you Macy's charge card, it's almost impossible to pay full price for anything.  We have purchased lots of clothes for the entire family from dress suits to bathing suits, lots of women's shoes and a fair amount of stuff for our home.  I we purchased a heavy and stylish set of flatware service for 12 recently and got it for around $30 . . . cheaper than Walmart but way better quality and looks.  This isn't the biggest Macy's around . . . the one at The Biltmore Center may be larger and it's a mere speck compared to their main store on 34th St. in mid-town Manhattan which is a shopping experience unlike any other.  But this location gets the job done.  If you can't find your size, simply bring the item to a sales associate who will happily check their computerize inventory to see if it is available either there or at another location.  I give Macy's overall 5 Stars.  I gave this location 4 stars because it is a bit smaller with a limited inventory but don't let that stop you from becoming a devoted and loyal Macy's shopper.",0,"AZ","Scottsdale",96,3,13,0.135416666666667,0.03125
"HZf4PgSXgGZ0EPGa-cuUPQ","LahqIn7RAuQcKNqCdOwAcg","2013-09-05",3,"Smaller for a Macy's but they have plenty of good brand names to choose from and the store is clean.  Great shoe section!  They are located in a decent spot within the Scottsdale Fashion Square mall, which makes this store go up a notch despite it's smaller size.",0,"AZ","Scottsdale",20,0,5,0.25,0
"HZf4PgSXgGZ0EPGa-cuUPQ","mgVgwZjL45m99rc_7MoNoQ","2013-10-02",5,"Labor Day weekend my husband and I stopped into Macy's and I instantly gravitated to the women's shoe department. They were having a great sale (80% off!) and I fell in love with a pair of white sandals in the sale section. I took the lonely sandal to the register to meet its match and purchase my great find. After about ten minutes the associate came out from the back to tell me she couldn't find the other shoe. I was bummed, but she took my name and number to call me if they found it. I went home and looked up the shoe on Macy's website, but it wasn't on sale, so I decided not to buy them. Fast forward a month later to yesterday. I received a voice-mail from Hando in the shoe department and they found the missing sandal!! I went right over to Macy's to purchase the sandals. The woman at the register was the same associate that had searched for the other sandal and remembered me. They honored the 80% sale price from Labor Day and I was ecstatic! It just goes to show that Macy's shoe department has great customer service. Even when I had given up on the sandals, they kept searching!",0,"AZ","Scottsdale",76,3,12,0.157894736842105,0.0394736842105263
"HZf4PgSXgGZ0EPGa-cuUPQ","c7U8NaxpuYHyimP1fopW_Q","2013-10-26",1,"Avoid this Macy's location! Was in the dressing room with my wife and daughter just minding our own business when a store employee named LESLIE came in and interrupted us with a rude condescending voice telling us that men were not allowed in the women's dressing room. Normally I'm fine with any store policy, AS LONG AS THERE IS A SIGN SO THAT I KNOW IT'S A WOMENS DRESSING ROOM! Since there was no sign, I figured it would be ok. The last thing I need is a rude employee giving us a hard time because of their lack of competence. Long story short, the wife and I left our items we were going to purchase and walked out of there. Will not be going back to Macy's.",0,"AZ","Scottsdale",48,4,5,0.104166666666667,0.0833333333333333
"HZf4PgSXgGZ0EPGa-cuUPQ","2nJDB3f1D3QZyDwA12QqlQ","2014-04-02",4,"I absolutely LOVE shopping at Macy's when I'm in the US!  They have a great selection of brands, and I always seem to be able to find a good deal.  For women, they carry designer labels like Michael Kors, Calvin Klein, INC, Rachel Roy, Paige and more.  A fantastic place to shop for home goods and formal dresses as well.  Comparing them to a department store like The Bay in Canada, they definitely have a better size and brand selection, and overall provide excellent service.

For Canadians: If you go to Customer Service or tell them at the cash register that you are visiting from out of town, they will ask you for ID and give you another 10% off!  This cannot be combined with other offers if you watch the US newspapers for coupons.",0,"AZ","Scottsdale",43,0,11,0.255813953488372,0
"HZf4PgSXgGZ0EPGa-cuUPQ","AKDaHhY2qGSNLbS--ql0sA","2014-04-16",3,"As far as Macy's stores go, this one was pretty average. The store was clean, but I always feel as though the sections are overcrowded. There were several staff members working, although we never spoke to any of them. 

Macy's does not really seem to fit my style type or my desired price point, although I'm sure there are many people that love it. They do have some clearance racks, but it's hard to justify paying clearance price there when I can get something similar that I love for cheaper at another store even at regular price.",0,"AZ","Scottsdale",33,1,8,0.242424242424242,0.0303030303030303
"HZf4PgSXgGZ0EPGa-cuUPQ","Zxne1q3HG0iDkbdMchpzLQ","2014-05-04",5,"This is my favorite department store. Lots of space. Friendly staff. Clean restrooms. Found what I was looking for.",0,"AZ","Scottsdale",10,0,5,0.5,0
"HZf4PgSXgGZ0EPGa-cuUPQ","a6XedyYeWuELGhnfHFXFVw","2014-06-11",5,"Macy's always have great sales going on. I love this particular store; especially the cosmetics department. I went in shopping for a brush-on lip gross instead of a sponge-tip application one that comes with most lip glosses. I started at Estee Lauder's counter. They didn't have one. The Estee Lauder beauty consultant walked me to another counter, introduced me to the beauty consultant, but counter didn't have the gloss. The consultant of that department walked me to the Dior counter, introduced me to the beauty consultant there...finally, I was able to get a gloss with a brush-on applicator. Talk about going above and beyond!  I went back to the Estee Lauder counter and purchased the new Pleasures Flowers fragrance just because the consultant was pleasant.",0,"AZ","Scottsdale",55,2,10,0.181818181818182,0.0363636363636364
"HZf4PgSXgGZ0EPGa-cuUPQ","KBOwe5QzLbfK6HvfglBGdA","2014-09-21",4,"This is my home shopping spot everywhere from clothing to pants and to shoes.  They always offer the best price and service.  Definitely a place to check it out and they will try to price match if you bring other stores' ads to them.",0,"AZ","Scottsdale",16,0,2,0.125,0
